minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
25.795,34.932,5.26,5.98,28.111,2.948,30.362,29.471,76.908
24.656,33.685,5.11,6.03,28.952,3.525,29.166,59.482,70.632
24.284,33.027,4.82,5.9,29.108,4.792,28.637,87.783,63.414
22.999,30.713,4.03,5.19,28.137,11.663,26.845,435.701,61.173
22.26,29.437,3.44,4.71,26.147,8.485,25.836,163.488,52.684
21.606,28.784,3.18,4.63,24.737,2.791,25.194,37.706,42.103
20.874,29.169,3.5,5.19,22.887,2.223,25.022,28.134,30.36
21.423,30.572,4.12,5.88,23.785,0.0,25.995,0.0,24.471
23.169,32.638,4.8,6.41,26.039,0.103,27.867,0.103,26.784
25.757,34.515,5.09,6.35,29.291,1.887,30.125,54.129,38.966
26.506,36.197,5.54,6.68,30.848,2.354,31.336,43.215,47.237
26.286,35.782,5.44,6.31,28.754,1.944,31.032,30.305,66.446
25.225,34.363,5.2,6.03,28.111,3.029,29.795,26.271,73.448
24.93,33.96,5.13,6.03,28.952,3.117,29.421,53.77,70.661
24.249,32.969,4.81,5.91,29.108,5.464,28.577,57.168,60.785
24.122,31.839,4.12,5.33,28.491,6.105,27.972,106.367,56.225
22.374,29.551,3.45,4.83,26.269,7.313,25.95,192.169,48.948
21.138,28.318,3.14,4.61,24.55,9.302,24.727,456.528,43.381
20.392,28.708,3.46,5.2,22.792,1.004,24.54,4.161,28.639
21.268,30.419,4.11,5.78,23.265,1.855,25.842,12.556,28.978
22.804,32.31,4.78,6.37,25.324,0.496,27.537,3.012,29.566
25.285,34.064,5.04,6.26,29.291,2.297,29.674,69.165,44.19
